36+3 43.8 44.3 45.0 47.4 49.7 50.4 50.9
36+4 43.9 44.4 45.1 47.5 49.8 50.6 51.0
36+5 44.1 44.6 45.3 47.6 49.9 50.7 51.1
36+6 44.2 44.7 45.4 47.7 50.0 50.8 51.2
37+0 44.3 44.8 45.5 47.8 50.1 50.9 51.3
37+1 44.5 45.0 45.7 47.9 50.2 51.0 51.4
37+2 44.6 45.1 45.8 48.1 50.4 51.1 51.5
37+3 44.7 45.2 45.9 48.2 50.5 51.2 51.6
37+4 44.9 45.3 46.0 48.3 50.6 51.2 51.7
37+5 45.0 45.5 46.1 48.4 50.6 51.3 51.8
37+6 45.1 45.6 46.3 48.5 50.7 51.4 51.9
38+0 45.2 45.7 46.4 48.6 50.8 51.5 52.0
38+1 45.3 45.8 46.5 48.7 50.9 51.6 52.1
38+2 45.5 45.9 46.6 48.8 51.0 51.7 52.2
38+3 45.6 46.0 46.7 48.9 51.1 51.8 52.3
38+4 45.7 46.2 46.8 49.0 51.2 51.9 52.3
38+5 45.8 46.3 46.9 49.1 51.3 52.0 52.4
38+6 45.9 46.4 47.0 49.2 51.4 52.1 52.5
39+0 46.0 46.5 47.1 49.3 51.5 52.1 52.6
39+1 46.1 46.6 47.2 49.4 51.6 52.2 52.7
39+2 46.2 46.7 47.3 49.5 51.6 52.3 52.8
39+3 46.4 46.8 47.4 49.6 51.7 52.4 52.8
39+4 46.5 46.9 47.5 49.7 51.8 52.5 52.9
39+5 46.6 47.0 47.6 49.8 51.9 52.5 53.0
39+6 46.7 47.1 47.7 49.8 52.0 52.6 53.1
40+0 46.8 47.2 47.8 49.9 52.0 52.7 53.1
40+1 46.9 47.3 47.9 50.0 52.1 52.8 53.2
40+2 47.0 47.4 48.0 50.1 52.2 52.8 53.3
40+3 47.0 47.5 48.1 50.2 52.3 52.9 53.3
40+4 47.1 47.6 48.2 50.3 52.3 53.0 53.4
40+5 47.2 47.7 48.3 50.3 52.4 53.1 53.5
40+6 47.3 47.8 48.4 50.4 52.5 53.1 53.6
41+0 47.4 47.8 48.5 50.5 52.6 53.2 53.6
41+1 47.5 47.9 48.6 50.6 52.6 53.3 53.7
41+2 47.6 48.0 48.6 50.7 52.7 53.3 53.8
41+3 47.7 48.1 48.7 50.7 52.8 53.4 53.8
41+4 47.8 48.2 48.8 50.8 52.8 53.5 53.9
41+5 47.9 48.3 48.9 50.9 52.9 53.5 53.9
41+6 47.9 48.4 49.0 51.0 53.0 53.6 54.0
42+0 48.0 48.4 49.0 51.0 53.0 53.7 54.1
42+1 48.1 48.5 49.1 51.1 53.1 53.7 54.1
42+2 48.2 48.6 49.2 51.2 53.2 53.8 54.2
42+3 48.3 48.7 49.3 51.2 53.2 53.8 54.3
42+4 48.3 48.7 49.3 51.3 53.3 53.9 54.3
42+5 48.4 48.8 49.4 51.4 53.3 54.0 54.4
42+6 48.5 48.9 49.5 51.4 53.4 54.0 54.4
